pos,depth
56741,161
56742,169
56743,169
56744,171
56745,172
56746,166
56747,160
56748,160
56749,160
56750,160
56751,160
56752,166
56753,166
56754,166
56755,166
56756,166
56757,164
56758,164
56759,150
56760,150
56761,150
56762,150
56763,150
56764,150
56765,148
56766,148
56767,148
56768,153
56769,153
56770,153
56771,153
56772,153
56773,156
56774,159
56775,86
56776,86
56777,86
56778,86
56779,86
56780,86
56781,86
56782,86
56783,86
56784,93
56785,83
56786,83
56787,83
56788,83
56789,85
56790,96
56791,96
56792,96
56793,96
56794,110
56795,115
56796,115
56797,116
56798,116
56799,120
56800,121
56801,121
56802,125
56803,125
56804,125
56805,182
56806,181
56807,184
56808,184
56809,184
56810,182
56811,191
56812,185
56813,185
56814,185
56815,187
56816,187
56817,187
56818,187
56819,187
56820,195
56821,188
56822,188
56823,188
56824,188
56825,186
56826,186
56827,186
56828,189
56829,189
56830,189
56831,189
56832,189
56833,175
56834,175
56835,184
56836,176
56837,176
56838,174
56839,173
56840,177
56841,177
56842,177
56843,177
56844,177
56845,197
56846,191
56847,199
56848,200
56849,200
56850,201
56851,197
56852,198
56853,198
56854,198
56855,201
56856,201
56857,201
56858,201
56859,201
56860,201
56861,201
56862,196
56863,196
56864,196
56865,196
56866,206
56867,203
56868,201
56869,201
56870,201
56871,201
56872,201
56873,201
56874,201
56875,201
56876,201
56877,201
56878,195
56879,195
56880,195
56881,195
56882,195
56883,193
56884,182
56885,185
56886,185
56887,185
56888,175
56889,163
56890,181
56891,180
56892,180
56893,176
56894,177
56895,185
56896,181
56897,183
56898,183
56899,127
56900,126
56901,119
56902,120
56903,120
56904,119
56905,110
56906,110
56907,110
56908,110
56909,143
56910,143
56911,145
56912,145
56913,145
56914,137
56915,137
56916,145
56917,145
56918,148
56919,149
56920,149
56921,151
56922,148
56923,148
56924,155
56925,155
56926,168
56927,169
56928,169
56929,161
56930,162
56931,163
56932,163
56933,163
56934,159
56935,160
56936,224
56937,237
56938,237
56939,217
56940,217
56941,209
56942,211
56943,229
56944,228
56945,230
56946,230
56947,230
56948,232
56949,229
56950,231
56951,232
56952,232
56953,235
56954,235
56955,235
56956,235
56957,235
56958,235
56959,235
56960,225
56961,225
56962,232
56963,232
56964,232
56965,232
56966,232
56967,232
56968,242
56969,242
56970,242
56971,247
56972,246
56973,250
56974,251
56975,254
56976,253
56977,254
56978,254
56979,251
56980,251
56981,251
56982,251
56983,251
56984,233
56985,233
56986,235
56987,238
56988,262
56989,261
56990,261
56991,260
56992,260
56993,260
56994,260
56995,260
56996,260
56997,260
56998,263
56999,263
57000,263
57001,263
57002,263
57003,229
57004,228
57005,226
57006,226
57007,226
57008,226
57009,226
57010,218
57011,218
57012,215
57013,214
57014,214
57015,208
57016,191
57017,191
57018,184
57019,184
57020,170
57021,176
57022,176
57023,175
57024,174
57025,173
57026,173
57027,173
57028,173
57029,170
57030,113
57031,100
57032,100
57033,95
57034,49
57035,49
57036,49
57037,37
57038,37
57039,35
57040,39
57041,41
57042,41
57043,41
57044,41
57045,41
57046,41
57047,41
57048,41
57049,41
57050,41
57051,41
57052,41
57053,41
57054,41
57055,41
57056,41
57057,46
57058,46
57059,46
57060,46
57061,46
57062,43
57063,43
57064,43
57065,39
57066,43
57067,43
57068,43
57069,46
57070,46
57071,46
57072,46
57073,46
57074,46
57075,46
57076,46
57077,46
57078,46
57079,46
57080,44
57081,44
57082,37
57083,33
57084,33
57085,33
57086,33
57087,33
57088,33
57089,58
57090,56
57091,56
57092,54
57093,54
57094,56
57095,56
57096,60
57097,63
57098,63
57099,66
57100,66
57101,66
57102,66
57103,66
57104,66
57105,66
57106,84
57107,84
57108,84
57109,84
57110,84
57111,101
57112,101
57113,112
57114,112
57115,107
57116,107
57117,107
57118,107
57119,107
57120,107
57121,112
57122,112
57123,129
57124,129
57125,130
57126,130
57127,130
57128,130
57129,130
57130,130
57131,130
57132,130
57133,130
57134,126
57135,124
57136,124
57137,124
57138,124
57139,124
57140,127
57141,128
57142,133
57143,133
57144,133
57145,133
57146,136
57147,136
57148,146
57149,146
57150,146
57151,141
57152,158
57153,161
57154,181
57155,181
57156,205
57157,205
57158,205
57159,208
57160,204
57161,208
57162,214
57163,208
57164,222
57165,222
57166,231
57167,231
57168,233
57169,233
57170,239
57171,239
57172,239
57173,239
57174,239
57175,239
57176,262
57177,262
57178,263
57179,263
57180,263
57181,279
57182,284
57183,279
57184,279
57185,279
57186,289
57187,289
57188,287
57189,287
57190,283
57191,323
57192,323
57193,336
57194,336
57195,337
57196,353
57197,363
57198,363
57199,363
57200,345
57201,345
57202,445
57203,445
57204,445
57205,429
57206,429
57207,447
57208,447
57209,447
57210,461
57211,461
57212,480
57213,480
57214,480
57215,475
57216,475
57217,516
57218,521
57219,520
57220,520
57221,523
57222,522
57223,524
57224,524
57225,531
57226,531
57227,531
57228,531
57229,531
57230,531
57231,559
57232,559
57233,560
57234,557
57235,556
57236,552
57237,552
57238,553
57239,559
57240,556
57241,561
57242,551
57243,551
57244,551
57245,551
57246,535
57247,537
57248,522
57249,522
57250,498
57251,500
57252,500
57253,497
57254,497
57255,493
57256,487
57257,487
57258,473
57259,473
57260,461
57261,468
57262,468
57263,479
57264,486
57265,560
57266,560
57267,578
57268,578
57269,578
57270,553
57271,553
57272,552
57273,552
57274,552
57275,536
57276,532
57277,510
57278,510
57279,510
57280,500
57281,497
57282,497
57283,497
57284,497
57285,454
57286,454
57287,438
57288,438
57289,437
57290,421
57291,411
57292,411
57293,409
57294,409
57295,408
57296,306
57297,299
57298,299
57299,299
57300,295
57301,272
57302,272
57303,272
57304,258
57305,258
57306,244
57307,232
57308,226
57309,128
57310,128
57311,76
57312,73
57313,73
57314,73
57315,69
57316,69
57317,69
57318,2
57319,2
57320,2
57321,2
57322,2
57323,2
57324,2
57325,2
57326,2
57327,2
57328,2
57329,2
57330,2
57331,2
57332,2
57333,2
57334,2
57335,2
57336,2
57337,2
57338,2
57339,2
57340,2
57341,2
57342,2
57343,2
57344,0
57345,0
57346,0
57347,0
57348,0
57349,0
57350,0
57351,0
57352,0
57353,0
57354,0
57355,0
57356,0
57357,0
57358,0
57359,0
57360,0
57361,0
57362,0
57363,0
57364,0
57365,0
57366,0
57367,0
57368,0
57369,0
57370,0
57371,0
57372,0
57373,0
57374,0
57375,0
57376,0
57377,0
57378,0
57379,0
57380,0
57381,0
57382,0
57383,0
57384,0
57385,0
57386,0
57387,0
57388,0
57389,0
57390,0
57391,0
57392,0
57393,0
57394,0
57395,0
57396,0
57397,0
57398,0
57399,0
57400,0
57401,0
57402,0
57403,0
57404,0
57405,0
57406,0
57407,0
57408,0
57409,0
57410,0
57411,0
57412,0
57413,0
57414,0
57415,24
57416,32
57417,32
57418,36
57419,36
57420,44
57421,44
57422,48
57423,49
57424,49
57425,49
57426,49
57427,62
57428,63
57429,63
57430,68
57431,68
57432,103
57433,103
57434,103
57435,116
57436,116
57437,129
57438,129
57439,129
57440,142
57441,142
57442,162
57443,162
57444,162
57445,162
57446,164
57447,173
57448,173
57449,173
57450,173
57451,173
57452,173
57453,182
57454,183
57455,183
57456,183
57457,183
57458,183
57459,183
57460,183
57461,183
57462,183
57463,183
57464,188
57465,188
57466,188
57467,189
57468,189
57469,196
57470,196
57471,196
57472,198
57473,199
57474,205
57475,205
57476,205
57477,205
57478,205
57479,211
57480,211
57481,211
57482,211
57483,211
57484,211
57485,211
57486,211
57487,211
57488,206
57489,206
57490,207
57491,209
57492,209
57493,209
57494,209
57495,209
57496,209
57497,209
57498,209
57499,224
57500,231
57501,231
57502,231
57503,231
57504,232
57505,232
57506,226
57507,226
57508,211
57509,203
57510,203
57511,224
57512,224
57513,215
57514,216
57515,212
57516,212
57517,213
57518,221
57519,232
57520,219
57521,218
57522,218
57523,213
57524,213
57525,180
57526,180
57527,180
57528,151
57529,151
57530,142
57531,149
57532,149
57533,137
57534,137
57535,137
57536,137
57537,137
57538,186
57539,187
57540,178
57541,184
57542,184
57543,184
57544,184
57545,184
57546,174
57547,214
57548,214
57549,214
57550,214
57551,215
57552,215
57553,219
57554,217
57555,217
57556,217
57557,217
57558,214
57559,214
57560,214
57561,212
57562,212
57563,205
57564,205
57565,205
57566,203
57567,203
57568,197
57569,197
57570,197
57571,197
57572,197
57573,191
57574,191
57575,191
57576,191
57577,191
57578,191
57579,191
57580,191
57581,191
57582,191
57583,191
57584,190
57585,188
57586,186
57587,186
57588,186
57589,186
57590,186
57591,186
57592,186
57593,171
57594,164
57595,164
57596,164
57597,24
57598,20
57599,20
57600,20
57601,0
57602,0
57603,0
57604,0
57605,0
57606,0
57607,0
57608,0
57609,0
57610,0
57611,0
57612,0
57613,0
57614,0
57615,0
57616,0
57617,0
57618,0
57619,0
57620,0
57621,0
57622,0
57623,2
57624,2
57625,2
57626,2
57627,2
57628,3
57629,3
57630,3
57631,3
57632,3
57633,3
57634,3
57635,3
57636,3
57637,3
57638,3
57639,3
57640,3
57641,3
57642,3
57643,3
57644,3
57645,3
57646,3
57647,3
57648,3
57649,3
57650,10
57651,10
57652,10
57653,10
57654,10
57655,10
57656,10
57657,10
57658,10
57659,10
57660,10
57661,10
57662,10
57663,10
57664,10
57665,10
57666,10
57667,10
57668,10
57669,10
57670,10
57671,10
57672,10
57673,10
57674,10
57675,10
57676,10
57677,13
57678,13
57679,13
57680,13
57681,13
57682,13
57683,13
57684,13
57685,13
57686,13
57687,13
57688,13
57689,13
57690,13
57691,13
57692,13
57693,13
57694,13
57695,13
57696,13
57697,13
57698,13
57699,13
57700,13
57701,13
57702,15
57703,15
57704,15
57705,15
57706,15
57707,15
57708,15
57709,15
57710,15
57711,15
57712,15
57713,15
57714,15
57715,15
57716,15
57717,13
57718,13
57719,13
57720,13
57721,13
57722,12
57723,12
57724,12
57725,12
57726,12
57727,12
57728,12
57729,12
57730,12
57731,12
57732,12
57733,12
57734,12
57735,12
57736,12
57737,12
57738,12
57739,12
57740,13
57741,13
57742,17
57743,17
57744,10
57745,10
57746,10
57747,10
57748,10
57749,10
57750,10
57751,14
57752,14
57753,14
57754,14
57755,14
57756,16
57757,16
57758,16
57759,16
57760,16
57761,21
57762,21
57763,25
57764,25
57765,25
57766,25
57767,25
57768,27
57769,27
57770,27
57771,24
57772,24
57773,24
57774,24
57775,24
57776,24
57777,24
57778,24
57779,24
57780,24
57781,24
57782,24
57783,24
57784,24
57785,24
57786,24
57787,24
57788,24
57789,24
57790,24
57791,24
57792,24
57793,24
57794,24
57795,24
57796,22
57797,22
57798,22
57799,22
57800,25
57801,25
57802,25
57803,25
57804,25
57805,25
57806,25
57807,25
57808,25
57809,25
57810,25
57811,25
57812,25
57813,27
57814,27
57815,27
57816,27
57817,27
57818,31
57819,31
57820,31
57821,31
57822,31
57823,32
57824,32
57825,32
57826,32
57827,32
57828,32
57829,32
57830,32
57831,32
57832,32
57833,32
57834,31
57835,31
57836,27
57837,27
57838,27
57839,27
57840,27
57841,27
57842,27
57843,27
57844,27
57845,23
57846,23
57847,23
57848,23
57849,23
57850,21
57851,21
57852,21
57853,21
57854,21
57855,16
57856,16
57857,12
57858,12
57859,12
57860,12
57861,14
57862,12
57863,12
57864,12
57865,12
57866,12
57867,12
57868,12
57869,12
57870,12
57871,12
57872,12
57873,12
57874,12
57875,12
57876,12
57877,12
57878,12
57879,12
57880,12
57881,12
57882,12
57883,14
57884,14
57885,14
57886,14
57887,14
57888,14
57889,14
57890,14
57891,14
57892,14
57893,14
57894,11
57895,11
57896,11
57897,11
57898,11
57899,11
57900,11
57901,11
57902,11
57903,20
57904,21
57905,21
57906,21
57907,19
57908,19
57909,19
57910,19
57911,19
57912,15
57913,25
57914,25
57915,25
57916,25
57917,24
57918,24
57919,24
57920,24
57921,24
57922,24
57923,24
57924,24
57925,24
57926,24
57927,24
57928,24
57929,24
57930,24
57931,25
57932,25
57933,25
57934,28
57935,28
57936,28
57937,28
57938,28
57939,29
57940,29
57941,29
57942,29
57943,29
57944,29
57945,29
57946,29
57947,29
57948,29
57949,29
57950,29
57951,29
57952,29
57953,29
57954,29
57955,27
57956,27
57957,27
57958,27
57959,27
57960,27
57961,27
57962,27
57963,27
57964,27
57965,27
57966,27
57967,27
57968,27
57969,27
57970,27
57971,27
57972,27
57973,27
57974,27
57975,27
57976,27
57977,25
57978,25
57979,25
57980,25
57981,0
57982,0
57983,0
57984,0
57985,0
57986,0
57987,0
57988,0
57989,0
57990,0
57991,0
57992,0
57993,0
57994,0
57995,0
57996,0
57997,0
57998,0
57999,0
58000,0
58001,0
58002,0
58003,0
58004,0
58005,0
58006,0
58007,0
58008,0
58009,0
58010,0
58011,0
58012,0
58013,0
58014,0
58015,0
58016,0
58017,0
58018,0
58019,0
58020,0
58021,0
58022,0
58023,0
58024,0
58025,0
58026,0
58027,0
58028,0
58029,0
58030,0
58031,0
58032,0
58033,0
58034,0
58035,0
58036,0
58037,0
58038,0
58039,0
58040,0
58041,0
58042,0
58043,0
58044,0
58045,0
58046,0
58047,0
58048,0
58049,0
58050,0
58051,0
58052,0
58053,0
58054,0
58055,0
58056,0
58057,0
58058,0
58059,0
58060,0
58061,0
58062,0
58063,0
58064,0
58065,0
58066,0
58067,0
58068,0
58069,0
58070,0
58071,0
58072,0
58073,0
58074,0
58075,0
58076,0
58077,0
58078,0
58079,0
58080,0
58081,0
58082,0
58083,0
58084,0
58085,0
58086,0
58087,0
58088,0
58089,0
58090,0
58091,0
58092,0
58093,0
58094,0
58095,0
58096,0
58097,0
58098,0
58099,0
58100,0
58101,0
58102,0
58103,0
58104,0
58105,0
58106,0
58107,0
58108,0
58109,0
58110,0
58111,0
58112,0
58113,0
58114,0
58115,0
58116,0
58117,0
58118,0
58119,0
58120,0
58121,0
58122,0
58123,0
58124,0
58125,0
58126,0
58127,0
58128,0
58129,0
58130,0
58131,0
58132,0
58133,0
58134,0
58135,0
58136,0
58137,0
58138,0
58139,0
58140,0
58141,0
58142,0
58143,0
58144,0
58145,0
58146,0
58147,0
58148,0
58149,0
58150,0
58151,0
58152,0
58153,0
58154,0
58155,0
58156,0
58157,0
58158,0
58159,0
58160,0
58161,0
58162,0
58163,0
58164,0
58165,0
58166,0
58167,0
58168,0
58169,0
58170,0
58171,0
58172,0
58173,0
58174,0
58175,0
58176,0
58177,0
58178,0
58179,0
58180,0
58181,0
58182,0
58183,0
58184,0
58185,0
58186,0
58187,0
58188,0
58189,0
58190,0
58191,0
58192,0
58193,0
58194,0
58195,0
58196,0
58197,0
58198,0
58199,0
58200,0
58201,0
58202,0
58203,1
58204,1
58205,1
58206,1
58207,1
58208,1
58209,1
58210,1
58211,1
58212,1
58213,1
58214,1
58215,1
58216,1
58217,1
58218,1
58219,1
58220,1
58221,1
58222,1
58223,1
58224,1
58225,1
58226,1
58227,1
58228,1
58229,1
58230,1
58231,1
58232,1
58233,1
58234,1
58235,1
58236,1
58237,1
58238,1
58239,1
58240,1
58241,1
58242,1
58243,1
58244,1
58245,1
58246,1
58247,1
58248,1
58249,1
58250,1
58251,1
58252,1
58253,1
58254,1
58255,1
58256,1
58257,1
58258,1
58259,1
58260,1
58261,1
58262,1
58263,1
58264,6
58265,6
58266,6
58267,6
58268,6
58269,6
58270,9
58271,9
58272,9
58273,9
58274,9
58275,9
58276,9
58277,9
58278,9
58279,9
58280,9
58281,9
58282,9
58283,9
58284,9
58285,9
58286,9
58287,9
58288,9
58289,9
58290,9
58291,9
58292,9
58293,9
58294,9
58295,9
58296,8
58297,8
58298,8
58299,8
58300,8
58301,8
58302,8
58303,8
58304,8
58305,8
58306,8
58307,8
58308,8
58309,8
58310,8
58311,8
58312,8
58313,8
58314,8
58315,8
58316,8
58317,8
58318,8
58319,8
58320,8
58321,8
58322,8
58323,8
58324,8
58325,8
58326,8
58327,8
58328,8
58329,8
58330,8
58331,8
58332,8
58333,8
58334,8
58335,12
58336,12
58337,12
58338,12
58339,12
58340,12
58341,12
58342,12
58343,12
58344,12
58345,12
58346,12
58347,12
58348,12
58349,12
58350,12
58351,12
58352,12
58353,12
58354,12
58355,12
58356,12
58357,12
58358,7
58359,7
58360,7
58361,7
58362,7
58363,7
58364,4
58365,4
58366,9
58367,9
58368,9
58369,9
58370,9
58371,9
58372,9
58373,9
58374,9
58375,9
58376,9
58377,9
58378,9
58379,9
58380,9
58381,9
58382,9
58383,9
58384,9
58385,9
58386,9
58387,9
58388,9
58389,9
58390,9
58391,9
58392,9
58393,9
58394,9
58395,9
58396,9
58397,9
58398,9
58399,9
58400,9
58401,9
58402,9
58403,9
58404,9
58405,9
58406,10
58407,10
58408,10
58409,10
58410,10
58411,10
58412,11
58413,11
58414,11
58415,11
58416,11
58417,11
58418,11
58419,11
58420,11
58421,11
58422,11
58423,11
58424,11
58425,11
58426,11
58427,11
58428,11
58429,7
58430,7
58431,7
58432,7
58433,7
58434,7
58435,7
58436,7
58437,7
58438,7
58439,7
58440,7
58441,7
58442,7
58443,7
58444,7
58445,7
58446,7
58447,7
58448,7
58449,7
58450,7
58451,7
58452,7
58453,7
58454,5
58455,6
58456,6
58457,6
58458,6
58459,6
58460,1
58461,1
58462,1
58463,1
58464,1
58465,1
58466,1
58467,1
58468,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,1
58476,1
58477,1
58478,1
58479,1
58480,1
58481,1
58482,1
58483,1
58484,1
58485,1
58486,1
58487,1
58488,1
58489,1
58490,1
58491,1
58492,1
58493,1
58494,1
58495,1
58496,1
58497,1
58498,1
58499,1
58500,1
58501,3
58502,3
58503,3
58504,3
58505,3
58506,3
58507,3
58508,3
58509,3
58510,3
58511,3
58512,3
58513,3
58514,3
58515,3
58516,3
58517,3
58518,3
58519,3
58520,3
58521,3
58522,3
58523,3
58524,3
58525,3
58526,3
58527,3
58528,3
58529,3
58530,3
58531,3
58532,3
58533,3
58534,3
58535,3
58536,3
58537,3
58538,3
58539,3
58540,3
58541,3
58542,3
58543,3
58544,3
58545,3
58546,3
58547,3
58548,3
58549,2
58550,2
58551,2
58552,2
58553,2
58554,2
58555,2
58556,2
58557,2
58558,2
58559,2
58560,2
58561,2
58562,2
58563,2
58564,2
58565,2
58566,2
58567,2
58568,2
58569,2
58570,2
58571,2
58572,2
58573,2
58574,2
58575,2
58576,2
58577,2
58578,2
58579,2
58580,2
58581,2
58582,2
58583,2
58584,2
58585,2
58586,2
58587,2
58588,2
58589,2
58590,2
58591,2
58592,2
58593,0
58594,0
58595,0
58596,0
58597,0
58598,0
58599,0
58600,0
58601,0
58602,0
58603,0
58604,0
58605,0
58606,0
58607,0
58608,0
58609,0
58610,0
58611,0
58612,4
58613,4
58614,4
58615,4
58616,4
58617,4
58618,4
58619,4
58620,4
58621,4
58622,4
58623,4
58624,4
58625,4
58626,4
58627,4
58628,4
58629,4
58630,4
58631,4
58632,4
58633,4
58634,10
58635,10
58636,10
58637,10
58638,10
58639,10
58640,10
58641,10
58642,10
58643,10
58644,10
58645,10
58646,10
58647,10
58648,10
58649,10
58650,10
58651,10
58652,10
58653,10
58654,10
58655,10
58656,10
58657,10
58658,10
58659,6
58660,10
58661,10
58662,10
58663,10
58664,10
58665,10
58666,10
58667,10
58668,10
58669,10
58670,10
58671,10
58672,10
58673,10
58674,10
58675,10
58676,10
58677,10
58678,10
58679,10
58680,10
58681,10
58682,10
58683,10
58684,10
58685,10
58686,10
58687,10
58688,10
58689,10
58690,10
58691,10
58692,10
58693,10
58694,10
58695,10
58696,10
58697,10
58698,10
58699,10
58700,10
58701,10
58702,10
58703,10
58704,10
58705,10
58706,10
58707,6
58708,10
58709,10
58710,10
58711,13
58712,13
58713,13
58714,13
58715,13
58716,13
58717,13
58718,13
58719,13
58720,13
58721,13
58722,13
58723,13
58724,13
58725,13
58726,7
58727,7
58728,7
58729,7
58730,7
58731,7
58732,7
58733,7
58734,7
58735,7
58736,7
58737,7
58738,7
58739,7
58740,7
58741,7
58742,7
58743,7
58744,7
58745,7
58746,7
58747,7
58748,7
58749,7
58750,7
58751,7
58752,7
58753,7
58754,7
58755,7
58756,7
58757,7
58758,7
58759,7
58760,7
58761,7
58762,7
58763,7
58764,7
58765,7
58766,7
58767,7
58768,7
58769,7
58770,7
58771,7
58772,7
58773,7
58774,7
58775,7
58776,7
58777,7
58778,7
58779,7
58780,7
58781,7
58782,7
58783,7
58784,7
58785,7
58786,7
58787,7
58788,7
58789,7
58790,7
58791,7
58792,7
58793,7
58794,7
58795,7
58796,7
58797,7
58798,7
58799,7
58800,7
58801,7
58802,3
58803,3
58804,3
58805,0
58806,0
58807,0
58808,0
58809,0
58810,0
58811,0
58812,0
58813,0
58814,0
58815,0
58816,0
58817,0
58818,0
58819,0
58820,0
58821,0
58822,2
58823,2
58824,2
58825,2
58826,2
58827,2
58828,2
58829,2
58830,2
58831,0
58832,0
58833,0
58834,0
58835,0
58836,0
58837,0
58838,0
58839,0
58840,0
58841,0
58842,0
58843,0
58844,0
58845,0
58846,0
58847,0
58848,0
58849,0
58850,0
58851,0
58852,0
58853,0
58854,0
58855,0
58856,0
58857,0
58858,0
58859,0
58860,0
58861,0
58862,0
58863,0
58864,0
58865,0
58866,0
58867,0
58868,0
58869,0
58870,0
58871,0
58872,0
58873,0
58874,0
58875,0
58876,0
58877,0
58878,0
58879,0
58880,0
58881,0
58882,0
58883,0
58884,0
58885,0
58886,0
58887,0
58888,0
58889,0
58890,0
58891,0
58892,0
58893,0
58894,0
58895,0
58896,0
58897,0
58898,0
58899,0
58900,0
58901,0
58902,0
58903,0
58904,0
58905,0
58906,0
58907,0
58908,0
58909,0
58910,0
58911,0
58912,0
58913,0
58914,0
58915,0
58916,0
58917,0
58918,0
58919,0
58920,0
58921,4
58922,4
58923,4
58924,4
58925,4
58926,4
58927,4
58928,4
58929,4
58930,4
58931,4
58932,4
58933,4
58934,4
58935,4
58936,4
58937,4
58938,4
58939,4
58940,4
58941,4
58942,4
58943,4
58944,4
58945,4
58946,4
58947,4
58948,4
58949,4
58950,4
58951,4
58952,4
58953,4
58954,4
58955,4
58956,4
58957,4
58958,4
58959,4
58960,4
58961,4
58962,4
58963,4
58964,4
58965,4
58966,4
58967,4
58968,4
58969,4
58970,4
58971,4
58972,4
58973,4
58974,4
58975,4
58976,4
58977,4
58978,4
58979,4
58980,4
58981,4
58982,4
58983,4
58984,4
58985,4
58986,4
58987,4
58988,4
58989,4
58990,4
58991,4
58992,4
58993,4
58994,4
58995,4
58996,4
58997,4
58998,4
58999,4
59000,4
59001,4
59002,4
59003,4
59004,4
59005,4
59006,4
59007,4
59008,4
59009,4
59010,4
59011,4
59012,4
59013,4
59014,4
59015,0
59016,0
59017,0
59018,0
59019,0
59020,0
59021,0
59022,0
59023,0
59024,0
59025,0
59026,0
59027,0
59028,0
59029,0
59030,0
59031,0
59032,0
59033,0
59034,0
59035,0
59036,0
59037,0
59038,0
59039,0
59040,0
59041,0
59042,0
59043,0
59044,0
59045,0
59046,0
59047,0
59048,0
59049,0
59050,0
59051,0
59052,0
59053,0
59054,0
59055,0
59056,0
59057,0
59058,0
59059,0
59060,0
59061,0
59062,0
59063,0
59064,0
59065,0
59066,0
59067,0
59068,0
59069,0
59070,0
59071,0
59072,0
59073,0
59074,0
59075,0
59076,0
59077,0
59078,0
59079,0
59080,0
59081,0
59082,0
59083,0
59084,0
59085,0
59086,0
59087,0
59088,0
59089,0
59090,0
59091,0
59092,0
59093,0
59094,0
59095,0
59096,0
59097,0
59098,0
59099,0
59100,0
59101,0
59102,0
59103,0
59104,0
59105,0
59106,0
59107,0
59108,0
59109,0
59110,0
59111,0
59112,0
59113,0
59114,0
59115,0
59116,0
59117,0
59118,0
59119,0
59120,0
59121,0
59122,0
59123,0
59124,0
59125,0
59126,0
59127,0
59128,0
59129,0
59130,0
59131,0
59132,0
59133,0
59134,0
59135,0
59136,0
59137,0
59138,0
59139,0
59140,0
59141,0
59142,0
59143,0
59144,0
59145,0
59146,0
59147,0
59148,0
59149,0
59150,0
59151,0
59152,0
59153,0
59154,0
59155,0
59156,0
59157,0
59158,0
59159,0
59160,0
59161,0
59162,0
59163,0
59164,0
59165,0
59166,0
59167,0
59168,0
59169,0
59170,0
59171,0
59172,0
59173,0
59174,0
59175,0
59176,0
59177,0
59178,0
59179,0
59180,0
59181,1
59182,1
59183,1
59184,1
59185,1
59186,1
59187,1
59188,1
59189,1
59190,1
59191,1
59192,1
59193,1
59194,1
59195,1
59196,1
59197,1
59198,1
59199,1
59200,1
59201,1
59202,1
59203,1
59204,1
59205,1
59206,1
59207,1
59208,1
59209,1
59210,1
59211,1
59212,1
59213,1
59214,1
59215,1
59216,1
59217,1
59218,1
59219,1
59220,1
59221,1
59222,1
59223,1
59224,1
59225,1
59226,1
59227,1
59228,1
59229,1
59230,1
59231,1
59232,1
59233,1
59234,1
59235,1
59236,1
59237,1
59238,1
59239,1
59240,1
59241,1
59242,1
59243,1
59244,1
59245,1
59246,1
59247,1
59248,1
59249,1
59250,1
59251,1
59252,1
59253,1
59254,1
59255,1
59256,1
59257,1
59258,1
59259,1
59260,1
59261,1
59262,1
59263,1
59264,1
59265,1
59266,1
59267,1
59268,1
59269,1
59270,1
59271,1
59272,1
59273,1
59274,1
59275,0
59276,0
59277,0
59278,0
59279,0
59280,0
59281,0
59282,0
59283,0
59284,0
59285,0
59286,0
59287,0
59288,0
59289,0
59290,0
59291,0
59292,0
59293,0
59294,0
59295,0
59296,0
59297,0
59298,0
59299,0
59300,0
59301,0
59302,0
59303,0
59304,0
59305,0
59306,0
59307,0
59308,0
59309,0
59310,0
59311,0
59312,0
59313,0
59314,0
59315,0
59316,0
59317,0
59318,0
59319,0
59320,0
59321,0
59322,0
59323,0
59324,0
59325,0
59326,0
59327,0
59328,0
59329,0
59330,0
59331,0
59332,0
59333,0
59334,0
59335,0
59336,0
59337,0
59338,0
59339,0
59340,0
59341,0
59342,0
59343,0
59344,0
59345,0
59346,0
59347,0
59348,0
59349,0
59350,0
59351,0
59352,0
59353,0
59354,0
59355,0
59356,0
59357,0
59358,0
59359,0
59360,0
59361,0
59362,0
59363,0
59364,0
59365,0
59366,0
59367,0
59368,0
59369,0
59370,0
59371,0
59372,0
59373,0
59374,4
59375,4
59376,4
59377,4
59378,4
59379,4
59380,4
59381,4
59382,12
59383,12
59384,12
59385,12
59386,12
59387,12
59388,12
59389,12
59390,16
59391,16
59392,16
59393,16
59394,16
59395,16
59396,16
59397,16
59398,16
59399,16
59400,17
59401,17
59402,22
59403,22
59404,22
59405,22
59406,22
59407,22
59408,27
59409,27
59410,27
59411,27
59412,27
59413,27
59414,27
59415,27
59416,27
59417,27
59418,27
59419,27
59420,27
59421,28
59422,28
59423,28
59424,28
59425,28
59426,28
59427,28
59428,28
59429,28
59430,28
59431,28
59432,28
59433,48
59434,48
59435,48
59436,48
59437,51
59438,51
59439,51
59440,51
59441,51
59442,51
59443,51
59444,51
59445,51
59446,51
59447,51
59448,51
59449,51
59450,51
59451,59
59452,59
59453,59
59454,59
59455,59
59456,59
59457,59
59458,59
59459,59
59460,59
59461,59
59462,59
59463,67
59464,67
59465,67
59466,67
59467,67
59468,64
59469,64
59470,64
59471,64
59472,63
59473,63
59474,63
59475,60
59476,52
59477,52
59478,52
59479,52
59480,52
59481,52
59482,52
59483,52
59484,49
59485,49
59486,49
59487,49
59488,49
59489,49
59490,49
59491,49
59492,49
59493,49
59494,49
59495,49
59496,44
59497,44
59498,44
59499,44
59500,44
59501,44
59502,40
59503,40
59504,40
59505,40
59506,40
59507,41
59508,41
59509,41
59510,41
59511,41
59512,42
59513,42
59514,42
59515,42
59516,42
59517,42
59518,50
59519,50
59520,50
59521,50
59522,50
59523,50
59524,50
59525,50
59526,30
59527,30
59528,30
59529,30
59530,30
59531,27
59532,27
59533,27
59534,27
59535,27
59536,27
59537,27
59538,27
